LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1740487298.456991,3175449.000,52882,2,PR,1,100,163638
1740487298.496993,3175489.000,52882,2,PR,1,100,163680
1740487298.536995,3175529.000,52899,3,PR,1,100,163701
1740487298.576996,3175569.000,52899,3,PR,1,100,163705
1740487298.616998,3175609.000,52899,3,PR,1,100,163652
1740487298.657000,3175649.000,52915,2,PR,1,100,163678
1740487298.697001,3175689.000,52915,2,PR,1,100,163716
1740487298.737003,3175729.000,52932,3,PR,1,100,163736
1740487298.777004,3175769.000,52932,3,PR,1,100,163761
1740487298.817006,3175809.000,52932,3,PR,1,100,163809
1740487298.857008,3175849.000,52949,2,PR,1,100,163823
1740487298.897009,3175889.000,52949,2,PR,1,100,163839
1740487298.937011,3175929.000,52965,3,PR,1,100,163852
1740487298.977013,3175969.000,52965,3,PR,1,100,163630
1740487299.017014,3176009.000,52965,3,PR,1,100,163166
1740487299.057016,3176049.000,52981,2,PR,1,100,163139
1740487299.097018,3176089.000,52981,2,PR,1,100,163326
1740487299.137019,3176129.000,52999,3,PR,1,100,163558
1740487299.177021,3176169.000,52999,3,PR,1,100,163651
1740487299.217022,3176209.000,52999,3,PR,1,100,163696
1740487299.257024,3176249.000,53018,2,PR,1,100,163673
1740487299.297026,3176289.000,53018,2,PR,1,100,163669
1740487299.337027,3176329.000,53034,3,PR,1,100,163657
1740487299.377029,3176369.000,53034,3,PR,1,100,163675
1740487299.417031,3176409.000,53034,3,PR,1,100,163728
1740487299.457032,3176449.000,53050,3,PR,1,100,163741
1740487299.497034,3176489.000,53050,3,PR,1,100,163781
1740487299.537036,3176529.000,53050,3,PR,1,100,163798
1740487299.577037,3176569.000,53072,3,PR,1,100,163827
1740487299.617039,3176609.000,53072,3,PR,1,100,163843
1740487299.657040,3176649.000,53072,3,PR,1,100,163861
1740487299.697042,3176689.000,53088,2,PR,1,100,163737
1740487299.737044,3176729.000,53088,2,PR,1,100,163262
1740487299.781379,3176773.333,53106,3,PR,1,100,163129
1740487299.825714,3176817.667,53106,3,PR,1,100,163300
1740487299.870049,3176862.000,53106,3,PR,1,100,163517
1740487299.910051,3176902.000,53122,2,PR,1,100,163637
1740487299.950052,3176942.000,53122,2,PR,1,100,163714
1740487299.990054,3176982.000,53139,3,PR,1,100,163731
1740487300.030056,3177022.000,53139,3,PR,1,100,163691
1740487300.070057,3177062.000,53139,3,PR,1,100,163653
1740487300.110059,3177102.000,53156,2,PR,1,100,163658
1740487300.150061,3177142.000,53156,2,PR,1,100,163688
1740487300.190062,3177182.000,53173,3,PR,1,100,163713
1740487300.230064,3177222.000,53173,3,PR,1,100,163764
1740487300.270066,3177262.000,53173,3,PR,1,100,163774
1740487300.310067,3177302.000,53189,2,PR,1,100,163796
1740487300.350069,3177342.000,53189,2,PR,1,100,163806
1740487300.390070,3177382.000,53206,3,PR,1,100,163765
1740487300.430072,3177422.000,53206,3,PR,1,100,163375
1740487300.470074,3177462.000,53206,3,PR,1,100,163090
1740487300.510075,3177502.000,53221,3,PR,1,100,163205
1740487300.550077,3177542.000,53221,3,PR,1,100,163465
1740487300.590079,3177582.000,53221,3,PR,1,100,163611
1740487300.630080,3177622.000,53240,2,PR,1,100,163702
1740487300.670082,3177662.000,53240,2,PR,1,100,163728
1740487300.710084,3177702.000,53257,3,PR,1,100,163704
1740487300.750085,3177742.000,53257,3,PR,1,100,163633
1740487300.790087,3177782.000,53257,3,PR,1,100,163678
1740487300.830088,3177822.000,53274,2,PR,1,100,163689
1740487300.870090,3177862.000,53274,2,PR,1,100,163709
1740487300.910092,3177902.000,53288,3,PR,1,100,163761
1740487300.950093,3177942.000,53288,3,PR,1,100,163784
1740487300.990095,3177982.000,53288,3,PR,1,100,163785
1740487301.030097,3178022.000,53305,2,PR,1,100,163784
1740487301.070098,3178062.000,53305,2,PR,1,100,163797
1740487301.110100,3178102.000,53322,3,PR,1,100,163703
1740487301.150102,3178142.000,53322,3,PR,1,100,163204
1740487301.190103,3178182.000,53322,3,PR,1,100,163048
1740487301.230105,3178222.000,53339,2,PR,1,100,163228
1740487301.270106,3178262.000,53339,2,PR,1,100,163434
1740487301.310108,3178302.000,53355,3,PR,1,100,163582
1740487301.350110,3178342.000,53355,3,PR,1,100,163631
1740487301.390111,3178382.000,53355,3,PR,1,100,163666
1740487301.430113,3178422.000,53373,2,PR,1,100,163629
1740487301.470115,3178462.000,53373,2,PR,1,100,163596
1740487301.510116,3178502.000,53389,3,PR,1,100,163627
1740487301.550118,3178542.000,53389,3,PR,1,100,163654
1740487301.590120,3178582.000,53389,3,PR,1,100,163683
1740487301.630121,3178622.000,53406,2,PR,1,100,163740
1740487301.670123,3178662.000,53406,2,PR,1,100,163775
1740487301.710124,3178702.000,53421,3,PR,1,100,163774
1740487301.750126,3178742.000,53421,3,PR,1,100,163774
1740487301.790128,3178782.000,53421,3,PR,1,100,163804
1740487301.830129,3178822.000,53438,3,PR,1,100,163616
1740487301.870131,3178862.000,53438,3,PR,1,100,163128
1740487301.910133,3178902.000,53438,3,PR,1,100,163049
1740487301.950134,3178942.000,53454,2,PR,1,100,163218
1740487301.990136,3178982.000,53454,2,PR,1,100,163413
1740487302.036638,3179028.500,53471,2,PR,1,100,163524
1740487302.083140,3179075.000,53471,2,PR,1,100,163585
1740487302.123141,3179115.000,53488,3,PR,1,100,163598
1740487302.163143,3179155.000,53488,3,PR,1,100,163544
1740487302.203145,3179195.000,53488,3,PR,1,100,163544
1740487302.243146,3179235.000,53505,2,PR,1,100,163572
1740487302.283148,3179275.000,53505,2,PR,1,100,163604
1740487302.323150,3179315.000,53521,3,PR,1,100,163640
1740487302.363151,3179355.000,53521,3,PR,1,100,163693
1740487302.403153,3179395.000,53521,3,PR,1,100,163713
1740487302.443155,3179435.000,53539,2,PR,1,100,163714
1740487302.483156,3179475.000,53539,2,PR,1,100,163727
1740487302.523158,3179515.000,53554,3,PR,1,100,163749
1740487302.563159,3179555.000,53554,3,PR,1,100,163760
1740487302.603161,3179595.000,53554,3,PR,1,100,163660
1740487302.643163,3179635.000,53570,3,PR,1,100,163217
1740487302.683164,3179675.000,53570,3,PR,1,100,163005
1740487302.723166,3179715.000,53570,3,PR,1,100,163132
1740487302.763168,3179755.000,53587,2,PR,1,100,163338
1740487302.803169,3179795.000,53587,2,PR,1,100,163456
1740487302.843171,3179835.000,53606,3,PR,1,100,163503
1740487302.883173,3179875.000,53606,3,PR,1,100,163557
1740487302.923174,3179915.000,53606,3,PR,1,100,163527
1740487302.963176,3179955.000,53622,2,PR,1,100,163515
1740487303.003177,3179995.000,53622,2,PR,1,100,163518
1740487303.043179,3180035.000,53638,3,PR,1,100,163584
1740487303.083181,3180075.000,53638,3,PR,1,100,163611
1740487303.123182,3180115.000,53638,3,PR,1,100,163642
1740487303.163184,3180155.000,53654,2,PR,1,100,163655
1740487303.203186,3180195.000,53654,2,PR,1,100,163683
1740487303.243187,3180235.000,53671,3,PR,1,100,163690
1740487303.283189,3180275.000,53671,3,PR,1,100,163689
1740487303.323191,3180315.000,53671,3,PR,1,100,163712
1740487303.363192,3180355.000,53687,2,PR,1,100,163641
1740487303.403194,3180395.000,53687,2,PR,1,100,163165
1740487303.443195,3180435.000,53703,3,PR,1,100,162965
1740487303.483197,3180475.000,53703,3,PR,1,100,163122
1740487303.523199,3180515.000,53703,3,PR,1,100,163301
1740487303.563200,3180555.000,53719,2,PR,1,100,163441
1740487303.603202,3180595.000,53719,2,PR,1,100,163509
1740487303.643204,3180635.000,53738,3,PR,1,100,163531
1740487303.683205,3180675.000,53738,3,PR,1,100,163527
1740487303.723207,3180715.000,53738,3,PR,1,100,163530
1740487303.763209,3180755.000,53755,2,PR,1,100,163527
1740487303.803210,3180795.000,53755,2,PR,1,100,163556
1740487303.843212,3180835.000,53770,3,PR,1,100,163590
1740487303.883213,3180875.000,53770,3,PR,1,100,163611
1740487303.923215,3180915.000,53770,3,PR,1,100,163644
1740487303.963217,3180955.000,53786,3,PR,1,100,163664
1740487304.003218,3180995.000,53786,3,PR,1,100,163687
1740487304.043220,3181035.000,53786,3,PR,1,100,163703
1740487304.083222,3181075.000,53804,2,PR,1,100,163717
1740487304.123223,3181115.000,53804,2,PR,1,100,163737
1740487304.163225,3181155.000,53822,2,PR,1,100,163743
1740487304.203227,3181195.000,53822,2,PR,1,100,163557
1740487304.247562,3181239.333,53837,3,PR,1,100,163087
1740487304.291897,3181283.667,53837,3,PR,1,100,163051
1740487304.336232,3181328.000,53837,3,PR,1,100,163233
1740487304.376734,3181368.500,53853,2,PR,1,100,163417
1740487304.417235,3181409.000,53853,2,PR,1,100,163526
1740487304.456904,3181448.667,53873,3,PR,1,100,163566
1740487304.496572,3181488.333,53873,3,PR,1,100,163559
1740487304.536240,3181528.000,53873,3,PR,1,100,163528
1740487304.576242,3181568.000,53889,2,PR,1,100,163524
1740487304.616243,3181608.000,53889,2,PR,1,100,163545
1740487304.656245,3181648.000,53911,4,PR,1,100,163589
1740487304.696247,3181688.000,53911,4,PR,1,100,163632
1740487304.736248,3181728.000,53911,4,PR,1,100,163640
1740487304.776250,3181768.000,53911,4,PR,1,100,163669
1740487304.816252,3181808.000,53927,3,PR,1,100,163689
1740487304.856253,3181848.000,53927,3,PR,1,100,163696
1740487304.896255,3181888.000,53927,3,PR,1,100,163740
1740487304.936257,3181928.000,53942,2,PR,1,100,163731
1740487304.976258,3181968.000,53942,2,PR,1,100,163584
1740487305.016593,3182008.333,53958,3,PR,1,100,163151
1740487305.056928,3182048.667,53958,3,PR,1,100,163051
1740487305.097263,3182089.000,53958,3,PR,1,100,163215
1740487305.136765,3182128.500,53976,2,PR,1,100,163434
1740487305.176266,3182168.000,53976,2,PR,1,100,163529
1740487305.216268,3182208.000,53994,3,PR,1,100,163595
1740487305.256270,3182248.000,53994,3,PR,1,100,163590
1740487305.296271,3182288.000,53994,3,PR,1,100,163537
1740487305.336273,3182328.000,54009,2,PR,1,100,163514
1740487305.376275,3182368.000,54009,2,PR,1,100,163522
1740487305.416276,3182408.000,54026,3,PR,1,100,163547
1740487305.456278,3182448.000,54026,3,PR,1,100,163598
1740487305.496280,3182488.000,54026,3,PR,1,100,163621
1740487305.536281,3182528.000,54043,3,PR,1,100,163625
1740487305.576283,3182568.000,54043,3,PR,1,100,163655
1740487305.616284,3182608.000,54043,3,PR,1,100,163688
1740487305.656286,3182648.000,54059,2,PR,1,100,163632
1740487305.696288,3182688.000,54059,2,PR,1,100,163321
1740487305.736623,3182728.333,54076,3,PR,1,100,163007
1740487305.776958,3182768.667,54076,3,PR,1,100,163025
1740487305.817293,3182809.000,54076,3,PR,1,100,163236
1740487305.856794,3182848.500,54091,2,PR,1,100,163409
1740487305.896296,3182888.000,54091,2,PR,1,100,163492
1740487305.936298,3182928.000,54110,3,PR,1,100,163551
1740487305.976299,3182968.000,54110,3,PR,1,100,163542
1740487306.016301,3183008.000,54110,3,PR,1,100,163478
1740487306.056302,3183048.000,54127,2,PR,1,100,163474
1740487306.096304,3183088.000,54127,2,PR,1,100,163510
1740487306.136306,3183128.000,54144,3,PR,1,100,163549
1740487306.176307,3183168.000,54144,3,PR,1,100,163611
1740487306.216309,3183208.000,54144,3,PR,1,100,163616
1740487306.256311,3183248.000,54158,2,PR,1,100,163644
1740487306.296312,3183288.000,54158,2,PR,1,100,163688
1740487306.336314,3183328.000,54175,3,PR,1,100,163657
1740487306.376316,3183368.000,54175,3,PR,1,100,163386
1740487306.416317,3183408.000,54175,3,PR,1,100,162971
1740487306.456319,3183448.000,54192,2,PR,1,100,162956
1740487306.496320,3183488.000,54192,2,PR,1,100,163111
1740487306.540989,3183532.667,54209,3,PR,1,100,163272
1740487306.585657,3183577.333,54209,3,PR,1,100,163405
1740487306.630326,3183622.000,54209,3,PR,1,100,163462
1740487306.670328,3183662.000,54225,2,PR,1,100,163458
1740487306.710329,3183702.000,54225,2,PR,1,100,163409
1740487306.750331,3183742.000,54243,3,PR,1,100,163352
1740487306.790332,3183782.000,54243,3,PR,1,100,163419
1740487306.830334,3183822.000,54243,3,PR,1,100,163440
1740487306.870336,3183862.000,54259,2,PR,1,100,163496
1740487306.910337,3183902.000,54259,2,PR,1,100,163530
1740487306.950339,3183942.000,54276,3,PR,1,100,163549
1740487306.990341,3183982.000,54276,3,PR,1,100,163548
1740487307.030342,3184022.000,54276,3,PR,1,100,163575
1740487307.070344,3184062.000,54291,2,PR,1,100,163222
1740487307.110346,3184102.000,54291,2,PR,1,100,162796
1740487307.150347,3184142.000,54308,3,PR,1,100,162749
1740487307.190349,3184182.000,54308,3,PR,1,100,162888
1740487307.230351,3184222.000,54308,3,PR,1,100,163013
1740487307.270352,3184262.000,54324,2,PR,1,100,163060
1740487307.310354,3184302.000,54324,2,PR,1,100,163155
1740487307.350355,3184342.000,54343,3,PR,1,100,163169
1740487307.390357,3184382.000,54343,3,PR,1,100,163133
1740487307.430359,3184422.000,54343,3,PR,1,100,163144
1740487307.470360,3184462.000,54358,2,PR,1,100,163182
1740487307.510362,3184502.000,54358,2,PR,1,100,163278
1740487307.550364,3184542.000,54375,3,PR,1,100,163338
1740487307.590365,3184582.000,54375,3,PR,1,100,163389
1740487307.630367,3184622.000,54375,3,PR,1,100,163432
1740487307.670035,3184661.667,54391,3,PR,1,100,163445
1740487307.709703,3184701.333,54391,3,PR,1,100,163479
1740487307.749372,3184741.000,54391,3,PR,1,100,163413
1740487307.789873,3184781.500,54411,2,PR,1,100,162874
1740487307.830375,3184822.000,54411,2,PR,1,100,162557
1740487307.870043,3184861.667,54426,3,PR,1,100,162631
1740487307.909712,3184901.333,54426,3,PR,1,100,162787
1740487307.949380,3184941.000,54426,3,PR,1,100,162879
1740487307.989882,3184981.500,54442,2,PR,1,100,162913
1740487308.030383,3185022.000,54442,2,PR,1,100,162990
1740487308.070052,3185061.667,54461,3,PR,1,100,163016
1740487308.109720,3185101.333,54461,3,PR,1,100,163016
1740487308.149388,3185141.000,54461,3,PR,1,100,163005
1740487308.189390,3185181.000,54478,2,PR,1,100,163040
1740487308.229391,3185221.000,54478,2,PR,1,100,163121
1740487308.269393,3185261.000,54494,3,PR,1,100,163184
1740487308.309395,3185301.000,54494,3,PR,1,100,163260
1740487308.349396,3185341.000,54494,3,PR,1,100,163311
1740487308.389898,3185381.500,54510,2,PR,1,100,163352
1740487308.430400,3185422.000,54510,2,PR,1,100,163364
1740487308.470068,3185461.667,54526,3,PR,1,100,163391
1740487308.509736,3185501.333,54526,3,PR,1,100,163405
1740487308.549405,3185541.000,54526,3,PR,1,100,163416
1740487308.589406,3185581.000,54543,2,PR,1,100,163048
1740487308.629408,3185621.000,54543,2,PR,1,100,162504
1740487308.669409,3185661.000,54559,3,PR,1,100,162457
1740487308.709411,3185701.000,54559,3,PR,1,100,162626
1740487308.749413,3185741.000,54559,3,PR,1,100,162741
1740487308.796415,3185788.000,54575,2,PR,1,100,162807
1740487308.843417,3185835.000,54575,2,PR,1,100,162878
1740487308.883418,3185875.000,54593,3,PR,1,100,162906
1740487308.923420,3185915.000,54593,3,PR,1,100,162916
1740487308.963421,3185955.000,54593,3,PR,1,100,162906
1740487309.003423,3185995.000,54610,2,PR,1,100,162920
1740487309.043425,3186035.000,54610,2,PR,1,100,163014
1740487309.083426,3186075.000,54627,3,PR,1,100,163096
1740487309.123428,3186115.000,54627,3,PR,1,100,163164
1740487309.163430,3186155.000,54627,3,PR,1,100,163217
1740487309.203431,3186195.000,54644,2,PR,1,100,163269
1740487309.243433,3186235.000,54644,2,PR,1,100,163274
1740487309.283435,3186275.000,54660,3,PR,1,100,163298
1740487309.323436,3186315.000,54660,3,PR,1,100,163318
1740487309.363438,3186355.000,54660,3,PR,1,100,163309
1740487309.403439,3186395.000,54678,2,PR,1,100,163344
1740487309.443441,3186435.000,54678,2,PR,1,100,163371
1740487309.483443,3186475.000,54694,3,PR,1,100,163244
1740487309.523444,3186515.000,54694,3,PR,1,100,162617
1740487309.563446,3186555.000,54694,3,PR,1,100,162355
1740487309.603448,3186595.000,54709,2,PR,1,100,162482
1740487309.643449,3186635.000,54709,2,PR,1,100,162665
1740487309.683451,3186675.000,54725,3,PR,1,100,162746
1740487309.723453,3186715.000,54725,3,PR,1,100,162786
1740487309.763454,3186755.000,54725,3,PR,1,100,162844
1740487309.803456,3186795.000,54750,3,PR,1,100,162879
1740487309.843457,3186835.000,54750,3,PR,1,100,162850
1740487309.883459,3186875.000,54750,3,PR,1,100,162869
1740487309.923461,3186915.000,54766,3,PR,1,100,162924
1740487309.963462,3186955.000,54766,3,PR,1,100,163007
1740487310.003464,3186995.000,54766,3,PR,1,100,163097
1740487310.043466,3187035.000,54783,2,PR,1,100,163137
1740487310.083467,3187075.000,54783,2,PR,1,100,163158
1740487310.123469,3187115.000,54799,3,PR,1,100,163210
1740487310.163471,3187155.000,54799,3,PR,1,100,163213
1740487310.203472,3187195.000,54799,3,PR,1,100,163233
1740487310.243474,3187235.000,54815,3,PR,1,100,163276
1740487310.283476,3187275.000,54815,3,PR,1,100,163274
1740487310.323477,3187315.000,54815,3,PR,1,100,163295
1740487310.363479,3187355.000,54831,2,PR,1,100,163254
1740487310.403480,3187395.000,54831,2,PR,1,100,162695
1740487310.443482,3187435.000,54849,3,PR,1,100,162386
1740487310.483484,3187475.000,54849,3,PR,1,100,162485
1740487310.523485,3187515.000,54849,3,PR,1,100,162689
1740487310.563487,3187555.000,54865,2,PR,1,100,162790
1740487310.603489,3187595.000,54865,2,PR,1,100,162861
1740487310.643490,3187635.000,54882,3,PR,1,100,162940
1740487310.683492,3187675.000,54882,3,PR,1,100,162919
1740487310.723494,3187715.000,54882,3,PR,1,100,162879
1740487310.763495,3187755.000,54899,2,PR,1,100,162897
1740487310.803497,3187795.000,54899,2,PR,1,100,162958
1740487310.843498,3187835.000,54916,3,PR,1,100,163023
1740487310.883500,3187875.000,54916,3,PR,1,100,163086
1740487310.923502,3187915.000,54916,3,PR,1,100,163135
1740487310.970004,3187961.500,54932,2,PR,1,100,163158
1740487311.016506,3188008.000,54932,2,PR,1,100,163180
